controller,seed,L,V,unsafe_duration,impulse_shortfall,failure,max_p,max_a,max_h,max_abs_phi,min_m,final_I,C_U,C_R
pid_damping,1083,1.4228842642172013,0.004680690002338758,0.5708333333333333,0.0,1,0.89038349035737,0.3158687630751166,1.1304758680204734,0.001933613961168399,0.9402152709502479,1.267635184108583,0.6096718531173266,16.657617867197203
pid_damping,1084,1.8391765272383407,0.0,0.0,0.0,0,0.8904516007104527,0.38972483331302915,0.9522137333966373,0.0017133637490442815,0.9402152709502479,1.2656995582317097,0.6204383502460094,34.30177714378277
pid_damping,1085,0.7477224424638348,0.000520775215027369,0.3141666666666666,0.0,1,0.8905023048820221,0.38164526782241226,1.0700421899017256,0.0017554028402795054,0.9402152709502479,1.2623290594459138,0.6190174393147598,11.436828661962918
pid_damping,1086,0.905874185396615,0.0,0.0,0.0,0,0.890635023509744,0.39072272840187716,0.9881086771740113,0.0023243652087868096,0.9402152709502479,1.2581449056835308,0.6211417129907653,15.632916855969238
pid_damping,1087,1.079717330149128,0.0,0.0,0.0,0,0.890448448972159,0.34184096096585664,0.9289529121030778,0.002299881621004904,0.9402152709502479,1.2672846207091344,0.6133183941305602,19.14107302646032
pid_damping,1088,1.4969489012271453,0.0,0.0,0.0,0,0.8904331567732221,0.3494468311939523,0.9300077033772078,0.0017664333461846118,0.9402152709502479,1.2649437424005194,0.6135371631502566,27.484829371941878
pid_damping,1089,1.5530612226652367,0.003576893517674381,0.5275,0.0,1,0.8903480863985398,0.2866743461575472,1.1217486224437503,0.001845867530862757,0.9402152709502479,1.2679991655463052,0.6046653283392793,21.488776104598855
pid_damping,1090,1.2242913618171576,0.0,0.0,0.0,0,0.8905926894419008,0.38035777794419207,0.9831832131652253,0.0024460083267037296,0.9402152709502479,1.2611118496353895,0.6185918562390054,22.011459811387127
pid_damping,1091,0.6443178084152118,0.0,0.0,0.0,0,0.8903837349123074,0.2774343677688681,0.9273446154715806,0.002368858385659778,0.9402152709502479,1.2688399755656021,0.6048443036889571,10.466978953548406
pid_damping,1092,1.428740965919406,0.0,0.0,0.0,0,0.890359303876452,0.263695462888636,0.9931177988006485,0.0017148123957531026,0.9402152709502479,1.2621697263794243,0.6026511751413766,26.16421461782261
pid_damping,1093,1.137193487556903,0.0018894451700411442,0.4674999999999999,0.0,1,0.8905722130836851,0.3808602471646559,1.1058212449292826,0.00234907021437051,0.9402152709502479,1.2613654930131233,0.61987079656813,16.48549622478325
pid_damping,1094,1.350402904901182,0.0,0.0,0.0,0,0.8905197532365005,0.366526977800822,0.9847709945085505,0.0017757940261491124,0.9402152709502479,1.2600236475010456,0.6165564539362645,24.54183228227858
pid_damping,1095,1.7471798570794557,0.0,0.0,0.0,0,0.8903881545345432,0.32424403891961706,0.9843692801843504,0.0019378602172557032,0.9402152709502479,1.2680661559327515,0.6098577522801669,32.50416613246844
pid_damping,1096,1.9952148977471533,0.011239991068770168,0.6008333333333333,0.0,1,0.8906756003335483,0.4300873490782043,1.2068617406471707,0.00189473204326716,0.9402152709502479,1.2564007163408601,0.6293110028503195,14.907071806001454
pid_damping,1097,0.6235115963970294,0.0001184661072637145,0.23583333333333323,0.0,1,0.8904057330905952,0.3173908023280278,1.0374402163896304,0.002147755543331025,0.9402152709502479,1.2678129763552857,0.6094814800797558,9.795373793094134
pid_damping,1098,0.8861196698151761,4.8247698062918085e-05,0.16416666666666657,0.0,1,0.89049880524479,0.33764064620606343,1.0296223244587719,0.0023881294648393087,0.9402152709502479,1.2635181757938363,0.6128083959901995,15.174664416216887
pid_damping,1099,0.7450290047052904,0.0004918213676973942,0.3741666666666666,0.0,1,0.8903886527564829,0.29249083480527094,1.0570497545311628,0.001814903373932933,0.9402152709502479,1.2637284040374845,0.6070396663950093,11.488778693130982
pid_damping,1100,1.641104034943929,0.0,0.0,0.0,0,0.8903526996794924,0.27966067336068345,0.9638640356982418,0.0020872236443357944,0.9402152709502479,1.2694299063190664,0.6045919384036597,30.40371294526394
pid_damping,1101,0.7470150581448556,0.0,0.0,0.0,0,0.8906226466892722,0.4017916000796685,0.9742221857330506,0.0020907886436856665,0.9402152709502479,1.258617245264891,0.6221241213116345,12.451804677650571
pid_damping,1102,1.5865335264790974,0.0,0.0,0.0,0,0.8904100468049625,0.33654977447551737,0.935615155942078,0.0017403141596786034,0.9402152709502479,1.2653740810793908,0.6118408042384491,29.28330731262815
pid_damping,1103,1.35704375365707,0.002538292057510954,0.4941666666666666,0.0,1,0.8903713169826472,0.2880834816402963,1.1070346102556983,0.002063214545389359,0.9402152709502479,1.2678317270442179,0.6058587382120797,19.640856005271175
pid_damping,1104,0.708294642711562,0.0,0.0,0.0,0,0.8903675024552964,0.2839853673792134,0.8954529813249184,0.0016679765942600089,0.9402152709502479,1.2635902115283308,0.604558475253804,11.747658953216021
pid_damping,1105,1.3941203908027764,0.000605591077495976,0.3424999999999999,0.0,1,0.8904799468475468,0.36015212660723284,1.07019614145807,0.00198110090943297,0.9402152709502479,1.2638317711623157,0.6153928054579194,24.209654439231894
pid_damping,1106,1.6578378322566596,0.009673830431239205,0.6074999999999999,0.0,1,0.8905752215943398,0.39275455369893936,1.1894668165848152,0.002428434245056388,0.9402152709502479,1.2630780503341377,0.6201786243120394,11.328381285406625
pid_damping,1107,1.2609531221865653,0.0002476965838929659,0.27416666666666656,0.0,1,0.8905270593619229,0.36146828872690917,1.050739041384675,0.002209694813106189,0.9402152709502479,1.2621837033260075,0.6156164154178536,22.26120361427396
pid_damping,1108,0.9098618141573519,0.000849570504996285,0.4158333333333333,0.0,1,0.8904066485989715,0.31816277413941185,1.0712928744952415,0.0016393893001953159,0.9402152709502479,1.2629696924727276,0.610021600208446,14.058008872320682
pid_damping,1109,1.3159768710162911,0.0,0.0,0.0,0,0.8904502660148504,0.3147360560042894,0.9603310611060237,0.002058632847196495,0.9402152709502479,1.2626231405663182,0.6087030505648058,23.8847252180666
pid_damping,1110,1.5508090700819785,0.0007347047868316979,0.37249999999999994,0.0,1,0.8904522852061637,0.33928518820873926,1.0724791279982668,0.0024139073769281674,0.9402152709502479,1.2676915855283484,0.6126204843353384,27.09628989063482
pid_damping,1111,2.1159014216210736,0.0032262678133406076,0.5041666666666667,0.0,1,0.8905777332565139,0.3903081050736779,1.1283352545402043,0.002167536723402015,0.9402152709502479,1.2607989153161294,0.6203488993596347,33.38409720830172
pid_damping,1112,1.2967283242546446,0.0011828711267619198,0.4424999999999999,0.0,1,0.8904775557732864,0.337891669911973,1.085138465693408,0.002143517529997649,0.9402152709502479,1.2632699470528697,0.6125328825881972,21.11869270121626
pid_damping,1113,0.940423939915191,0.0,0.0,0.0,0,0.8906131427978733,0.40673350282451337,0.973825204825353,0.0021896432041737628,0.9402152709502479,1.2600161574015039,0.6229756996820606,16.316575999575576
pid_damping,1114,1.3824040890500426,0.003496208230290312,0.5225,0.0,1,0.8904281005376323,0.2863428349596379,1.1205282360097693,0.0022208227993241046,0.9402152709502479,1.2632305904522747,0.6048666877852811,18.236198569279104
pid_damping,1115,1.8826918419254897,0.0013526488473547598,0.4524999999999999,0.0,1,0.8904126211664515,0.3053282350230539,1.0839914837577862,0.0024063063851884462,0.9402152709502479,1.2686870231173246,0.6080139917394529,32.516483176842456
pid_damping,1116,1.037976329336481,0.0019133053582510683,0.4208333333333333,0.0,1,0.8906633108924766,0.40508494081477814,1.1119263314178438,0.002379426354240795,0.9402152709502479,1.2582490185519606,0.6224537320020148,14.443100942219424
pid_damping,1117,1.0357735243692305,0.0032926041769394416,0.5108333333333333,0.0,1,0.8904391747653289,0.36093193806991625,1.1234264162813492,0.0016966768716058448,0.9402152709502479,1.264487070809026,0.6166156798091816,11.663799414268997
pid_damping,1118,1.8064675077033587,0.008270404752293493,0.6625,0.0,1,0.8903973740484447,0.31711689344640726,1.1530211070580265,0.0021243949482798972,0.9402152709502479,1.268161175539304,0.610258137821293,17.147508098195015
pid_damping,1119,1.1812007447824633,0.004444276998909651,0.5091666666666665,0.0,1,0.890444631146621,0.36606550869371945,1.1490281093514023,0.0018992125845710107,0.9402152709502479,1.2662520150695897,0.6157890957632783,12.272304514776849
power_only,1000,0.4160955922454719,0.0,0.0,0.0,0,0.8476132674465701,0.37789253309305804,0.9618323748157712,0.0012896538823463299,0.18129582850163756,1.1717712743072548,0.4602073066336132,6.481082618374984
power_only,1001,0.7443864557003884,0.0013615881388271685,0.15749999999999992,0.0,1,0.8494833877149355,0.39552869650548617,0.8486743431043112,0.0013445419228276165,-0.00878302924777239,1.1895223539333168,0.4875200145542032,10.214472778136619
power_only,1002,0.7083511007515435,0.0008997379472515696,0.14583333333333326,0.0,1,0.8481712009183312,0.3880747786615432,0.9342046540703333,0.001495243276693072,0.009104012154202343,1.1780397364828383,0.4699897469711225,10.487587132643242
power_only,1003,0.47176657442644776,0.0,0.0,0.0,0,0.8487380743377869,0.3292926904532744,0.8768670638190917,0.0016254094159329341,0.16611069931689793,1.1885168038353506,0.48224601969906455,7.506347409732696
power_only,1004,0.6055348711261235,0.0002409714763087723,0.09583333333333321,0.0,1,0.8485741480652889,0.3099837592093243,0.8401721125338785,0.001706479690460291,0.06017263161256283,1.196367104109855,0.48923453439660614,9.6718163323185
power_only,1005,0.35361131594653283,0.0,0.0,0.0,0,0.8470246833011403,0.32428937532507907,0.9963516980552127,0.0016625551089876863,0.25287068583500116,1.1626564942140003,0.4508324531593245,5.268896506293357
power_only,1006,0.5590243239010597,0.000312091175245795,0.09583333333333321,0.0,1,0.8480321657999783,0.3520057866159309,0.9462102697360995,0.0013797630639933195,0.05272183982608396,1.1760840330442222,0.4650846708659031,8.69596544406599
power_only,1007,0.3877249033671299,0.0,0.0,0.0,0,0.8479432817368053,0.3260005577696886,0.9870940179942451,0.0016274941582198558,0.24693576088423236,1.1657136076770216,0.4515707405987212,5.948215104947713
power_only,1008,0.5085947989669161,2.6469318195584454e-06,0.02249999999999991,0.0,1,0.8478497912493742,0.3170980659893373,0.9704726285112438,0.0016281867168391928,0.13042038464957836,1.1676810124065669,0.4591750133139683,8.329902062443331
power_only,1009,0.3331899843286834,0.0,0.0,0.0,0,0.8480382567124521,0.2998880643957284,0.8712676297960078,0.0015669012453490307,0.35482329492309117,1.1896626237687833,0.48001600713565296,4.7437356580310555
power_only,1010,0.6286372686523259,0.000541089694606694,0.11916666666666659,0.0,1,0.8492164202769432,0.32793704456431916,0.9412983176513108,0.001608008206390575,0.034914193734410535,1.1749606260773857,0.4683868744438803,9.617018486057608
power_only,1011,0.286986311881471,0.0,0.0,0.0,0,0.8471028021561559,0.3411798195871401,0.941267634015434,0.0013694881969851967,0.4442411294931227,1.1729875225420348,0.4598512452790864,3.900321256513074
power_only,1012,0.4270293814838765,0.0,0.0,0.0,0,0.8459372528112069,0.3642267666882061,0.9851094772628982,0.0014967420295422845,0.2065098017908609,1.1628085629541995,0.45392214310347845,6.724899057263615
power_only,1013,0.5269759672073293,9.065721343362995e-05,0.06583333333333324,0.0,1,0.8487090161345571,0.46927239443351204,0.9027275759907215,0.0013600520378543686,0.08704053514809634,1.1878456108667315,0.4846537543311472,8.419589899954737
power_only,1014,0.46329108779432815,1.621678050527416e-05,0.04083333333333322,0.0,1,0.8478031750041901,0.36329148137460143,0.9663319842097381,0.0013102870367169529,0.1163556103888641,1.1686995444564507,0.4617697264239693,7.3863092891801365
power_only,1015,0.37166456851229823,0.0,0.0,0.0,0,0.8474046331286916,0.341207069510681,0.9610017704742877,0.0012340723728598993,0.2882803447701923,1.1694923378860105,0.4558279209495972,5.609979686447576
power_only,1016,0.3222591401643774,0.0,0.0,0.0,0,0.8466896736445585,0.3243075176453771,0.911721983184928,0.0014507899193807144,0.38905528033800085,1.1788085260128587,0.4696834903763621,4.566448841782099
power_only,1017,0.36222052781021874,0.00050790312999175,0.2774999999999999,0.0,1,0.8459484264252043,0.4793747499677033,1.0782473593803297,0.0013214989327352089,0.4027292311943629,1.148205919772953,0.4389888748940814,4.472648796644549
power_only,1018,0.3429072974488294,0.0,0.0,0.0,0,0.8471688864358361,0.42127987481769597,0.9683403155415014,0.0015572843292970399,0.3566699619399483,1.1708240464626023,0.46524719121107694,4.997157184132281
power_only,1019,0.31822963486572187,0.0,0.0,0.0,0,0.8469076816630565,0.3532928521776226,0.9196618972804675,0.0015570888571350423,0.3794110398015999,1.1755716565475423,0.46895477878519487,4.488773582173658
power_only,1020,0.6529820194698633,0.0006347321387801637,0.12416666666666654,0.0,1,0.848266978110701,0.4475179982019578,0.921022484467149,0.0014310790677942462,0.028333823354865437,1.1755567204758166,0.47184149448977936,9.902810133877821
power_only,1021,0.31257185263919335,0.0,0.0,0.0,0,0.8475722072002994,0.35686812004855567,0.871896807714815,0.0017540808966105533,0.38869362008087516,1.1913276736448266,0.4823355363011903,4.322094907579106
power_only,1022,0.3574739272172827,0.0,0.0,0.0,0,0.8468910743977914,0.300616275924374,0.9972024907484979,0.0015139578167676316,0.3049371503014573,1.1611240288150952,0.4481590550088168,5.356842324310387
power_only,1023,0.40057041073615945,1.187026399483652e-05,0.11749999999999994,0.0,1,0.8478225679621535,0.35379097603598575,1.017717620210203,0.0013133831859343077,0.2341689668035341,1.1605714762449142,0.4499619361364725,6.187819942187625
power_only,1024,0.49912424372137015,2.0310424261164317e-05,0.044166666666666576,0.0,1,0.8487015826395994,0.3631948127916987,0.8855785108392118,0.0012370163223309897,0.11279057199740297,1.1840799116055813,0.4797214457582694,8.022978242871996
power_only,1025,0.6961344038840908,0.0014384123393785752,0.16416666666666657,0.0,1,0.8474400110334095,0.4314323853539979,0.9786074633828343,0.0014953467758646356,-0.01384818568143304,1.165969533638499,0.4557564322932861,9.22283766975152
power_only,1026,0.618150351066286,0.0006018080977496557,0.11916666666666659,0.0,1,0.8484697078675246,0.3402084370268121,0.940497273947288,0.0014597631893436239,0.026181416504540804,1.1758315235613037,0.46291495033317054,9.307731024493727
power_only,1027,0.5634632772839316,0.000172616246993565,0.0858333333333332,0.0,1,0.8477796654789448,0.3154104647652251,0.9308072518370928,0.0017473276147894118,0.07233231809441534,1.1795501587175778,0.46614364317260676,9.059458479001075
power_only,1028,0.4577612825318209,4.9354896684870224e-08,0.005833333333333246,0.0,1,0.848038703642398,0.4591963428151821,0.9575075949870964,0.0014836994187428457,0.14627187063474648,1.1774005742720284,0.4701120001311449,7.274678940318468
power_only,1029,0.7780418992740608,0.0019796593630143386,0.17916666666666659,0.0,1,0.8486979053002186,0.45512465348807013,1.0186178160484654,0.0014146541132026595,-0.03083744555500608,1.1580179351409245,0.44751097649699745,9.811475353464548
power_only,1030,0.614979847079526,0.0004460909522210448,0.10583333333333322,0.0,1,0.8489598896557728,0.351895959959121,0.8424465666884209,0.0016303633499749157,0.04107627906848208,1.196232227516324,0.4920597490525701,9.43917604093815
power_only,1031,0.3850939521412573,0.000282458390565,0.3274999999999999,0.0,1,0.8449972421315517,0.4198799034213847,1.0546818205321806,0.0014422242724666983,0.3422507697781352,1.148807596782282,0.43844173855883495,5.383195307459806
power_only,1032,0.6566998102073587,0.000824200949347928,0.1374999999999999,0.0,1,0.8489239043008341,0.4902855368615109,0.9655768272057863,0.001413543233711238,0.0184340753479042,1.176305466399878,0.4737046387175398,9.590775750581157
power_only,1033,0.3412723666507851,0.0002711890686779298,0.25916666666666655,0.0,1,0.8471266577718344,0.45002050124263676,1.059635081271125,0.001589223705809396,0.3946120178681676,1.152770364855836,0.4436904694507076,4.508307317857012
power_only,1034,0.3931708388246997,0.0,0.0,0.0,0,0.8479667822537007,0.5286141719607107,0.9151335383641015,0.0013014750956787397,0.24490403825458984,1.1809286397938428,0.48277720427453125,5.932307959395869
power_only,1035,0.397176510431965,0.0,0.0,0.0,0,0.8483292484476939,0.36694943004145414,0.9269861889650519,0.001208993186505635,0.22250918986357623,1.1769362811179012,0.4718243171993953,6.056232939841719
power_only,1036,0.3418287999669781,0.0,0.0,0.0,0,0.8474021243083534,0.345396511975509,0.9914976556162769,0.0013349552051130616,0.3496696935402789,1.1640415130503978,0.44892533672204427,5.040874652451385
power_only,1037,0.510606030410433,2.8927953628711655e-05,0.045833333333333226,0.0,1,0.8496656583042516,0.3612468954257469,0.9041782810417803,0.0016343819153936995,0.10931601724736292,1.1847365669279826,0.47687525117929996,8.246763696234035
power_only,1038,0.3637613886159262,0.0,0.0,0.0,0,0.8484299475454584,0.37400677395327603,0.8606063420783414,0.0015866429495995464,0.23722975753777992,1.1909818728837118,0.48534985803739494,5.333828340168944
power_only,1039,0.47578921449772416,1.159122828661607e-05,0.03249999999999992,0.0,1,0.8479700539608869,0.47316833422550375,0.9799320526514147,0.0016777554097005536,0.12138836099197685,1.1699064598490911,0.46562259043906085,7.630111471625007
power_only,1040,0.32271712038337286,5.800854465269505e-05,0.14583333333333326,0.0,1,0.846192873712179,0.44130642303342055,1.035534864223023,0.0015396712551121528,0.4216740906179812,1.155331961393255,0.4462162957632193,4.553460135309189
power_only,1041,0.4245629730047191,1.1734729416012238e-06,0.029166666666666563,0.0,1,0.848693674278788,0.5216469861037633,1.0111168416883864,0.0014839739621199592,0.18372159115522865,1.1679631241523831,0.46376437688294686,6.633855006679392
power_only,1042,0.697837939245638,0.0009785426072741739,0.14083333333333325,0.0,1,0.8469252229939526,0.34465528173876614,0.9132641819435356,0.0014913129930096275,0.009108881937085301,1.177495620103817,0.47023368537257243,10.118738828874122
power_only,1043,0.37725743499542885,0.0,0.0,0.0,0,0.8472314058545108,0.3337004599073695,0.852861913171164,0.0015367419596514003,0.2865288922354891,1.1890521576625628,0.4849978699696462,5.605157220029992
power_only,1044,0.503086563453156,5.336371113075881e-06,0.02249999999999991,0.0,1,0.8466273613408583,0.28920804853591386,0.9707832902858448,0.0015725412198518225,0.1237319515788443,1.1661469966006146,0.45600171813356727,8.227051654302699
power_only,1045,0.6628667385259905,0.0009462389839618578,0.14583333333333326,0.0,1,0.848812790405894,0.44198956423021574,0.9343940125268196,0.0015364911063536148,0.007150121166606479,1.1795856848118875,0.4743608334194735,9.467413468918199
power_only,1046,0.7256944083387117,0.0012756904538454236,0.15416666666666656,0.0,1,0.8473841150489468,0.30195694897257586,0.981784516949295,0.0013641183667104325,-0.009391450727383906,1.1636742459598648,0.4503888124987368,10.16095200908844
power_only,1047,0.40855447901643255,0.0,0.0,0.0,0,0.849091291377607,0.4117486713156868,0.9321744123845255,0.001371707575240342,0.1820839192442055,1.178235765145685,0.47189176667320776,6.28352251363582
power_only,1048,0.7646377990596995,0.0013293403922595016,0.15583333333333327,0.0,1,0.8493833957422982,0.4377830452177569,0.9066645950000821,0.0012798201866967025,-0.003397161923540829,1.1882037760384987,0.4821988236177535,10.705279902203973
power_only,1049,0.5029927430649952,5.748489028030483e-05,0.0674999999999999,0.0,1,0.8466762973487983,0.349046215037397,0.9516702062600924,0.0014501371517008554,0.09837049559019781,1.171642789056231,0.46293166066713887,8.09315843807074
power_only,1050,0.6820202048009747,0.0011176019668922613,0.15583333333333327,0.0,1,0.849401779250372,0.39411095467977847,0.9332461521010857,0.0016219526811986646,0.00758380679305533,1.1802824840035089,0.47058354685785764,9.522865974803539
power_only,1051,0.7347016981539256,0.0014353526155941273,0.15416666666666656,0.0,1,0.849908368069591,0.4764517169839557,0.9109745695998522,0.0015265106731555313,-0.012590139600525446,1.1847018561641758,0.4801509679351811,9.902724860149533
power_only,1052,0.4932662875439056,9.626289413490881e-08,0.01416666666666655,0.0,1,0.8470921168317368,0.3312792662102692,0.9169447858533311,0.0012879874784742227,0.14319869763352602,1.1788488759761697,0.4725590785921142,7.974896910721385
power_only,1053,0.457750734771919,7.071124049045297e-07,0.01416666666666655,0.0,1,0.849152547429061,0.5075656905293685,0.9766411126367092,0.0014003204852922268,0.1378291713636556,1.1745641418706154,0.4689933564276827,7.27762704491784
power_only,1054,0.4482962068288118,0.0,0.0,0.0,0,0.847479024771949,0.28564345584661444,0.9718721319290594,0.0012355658987046837,0.17776330772972357,1.1649248072768874,0.4531334238488141,7.15339044118098
power_only,1055,0.3211914689303276,0.0,0.0,0.0,0,0.848124698309613,0.44416398794956696,0.9037093635520219,0.0014223222952546297,0.383012099289981,1.1840319303848081,0.4791443195061183,4.507252100582077
power_only,1056,0.5098869797893167,5.5107524495415306e-05,0.05916666666666659,0.0,1,0.8489998929426382,0.47027162899285263,0.901561601565226,0.001689164463850565,0.0966543258050237,1.1857928960646607,0.4833449192241124,8.154144869899055
power_only,1057,0.6511006545932171,0.0008724611468856184,0.1274999999999999,0.0,1,0.8472226566856942,0.35399411299460226,0.9317497051050898,0.0015812940131506598,0.010280536288118605,1.177597141512431,0.4665063742931179,9.411065300920633
power_only,1058,0.3743685659161001,0.0,0.0,0.0,0,0.8477033941224549,0.29503101810999754,0.8480823604448218,0.0017249779707210827,0.2912354441499403,1.1913907774301926,0.48577771099804723,5.544260474329813
power_only,1059,0.45253310558387316,0.0,0.0,0.0,0,0.8484777424804172,0.3722536230183042,0.9055546459991798,0.0017214882226113302,0.1577846562511951,1.1835021710454199,0.4749340221616669,7.150926023030795
power_only,1060,0.4107882152991542,0.0,0.0,0.0,0,0.848886792336938,0.48318175110445755,0.9329828262065997,0.0012735993273289485,0.2430645264482056,1.1826207847581243,0.4784915446172043,6.301798127514267
power_only,1061,0.7209114225756419,0.00155994924983778,0.16416666666666657,0.0,1,0.8501362386146024,0.39513834712109686,0.9581529083142629,0.0014657823928720408,-0.01766220887219368,1.1711498727870744,0.4607285251082473,9.455415851404288
power_only,1062,0.6365809293431144,0.0005474012467871119,0.1274999999999999,0.0,1,0.8499531305889327,0.42356639203041585,0.9017551281595728,0.0012413114480191905,0.031192893719676314,1.1875150884407242,0.48218460858071255,9.708077658965214
power_only,1063,0.4123128512185614,6.61889245717486e-05,0.14916666666666656,0.0,1,0.8464018174758152,0.4887783514917242,1.0373857762852732,0.0014565494030580304,0.23632479903768466,1.1544403107911723,0.44871453763318847,6.319021024694977
power_only,1064,0.7863173622045974,0.0015113115765798104,0.15916666666666657,0.0,1,0.8504228548226722,0.350810003300411,0.9160307801391697,0.0013342031895084124,-0.017686547991209108,1.1785394249625525,0.4667438288865273,10.836748775386216
power_only,1065,0.48592972864714934,0.0,0.0,0.0,0,0.8486827368497836,0.5031875584331211,0.9589582839314604,0.00126431446724413,0.15043218016729334,1.1771844317922981,0.4746838061448059,7.819859348363763
power_only,1066,0.5627850138436256,0.00018633563046922282,0.0824999999999999,0.0,1,0.8492617152480505,0.38533527451758287,0.9591874661383458,0.0015740309321628778,0.06617115021764013,1.1713690490569164,0.46116799984420065,9.038357016557264
power_only,1067,0.3919214197215822,0.00013717433601469862,0.23916666666666658,0.0,1,0.8461638596469782,0.47081243556918817,1.0437282752290904,0.0013333544848447869,0.28967387755389257,1.1521747968397165,0.44360198669572865,5.789671775619332
power_only,1068,0.48737030797260006,9.080583294105116e-06,0.0774999999999999,0.0,1,0.8483834973674471,0.4598222948836107,1.0169394807233703,0.0012358714536109098,0.13229499176609463,1.1580839063574968,0.4491044047627263,7.932827373812886
power_only,1069,0.6747644754956906,0.0011293065301980676,0.21083333333333326,0.0,1,0.8481726913806487,0.5089388910056025,1.0532717995513836,0.001486131794926311,0.010074363905582043,1.1547857962964763,0.44597567675874095,9.452773742482714
power_only,1070,0.32203531712532774,2.1489188241231175e-06,0.07916666666666655,0.0,1,0.8461064933211174,0.34858948306851684,1.0091094130887,0.001375652660795744,0.3439503984189439,1.159254554207406,0.4474790342414634,4.646492367892455
power_only,1071,0.7097452358526649,0.0013415860656496774,0.17416666666666658,0.0,1,0.8463143479530176,0.32653267808647046,0.9921304018903041,0.0015134894480088442,-0.007830137429106213,1.159027255395399,0.4489553008743159,9.715911382256678
power_only,1072,0.41533078171894616,0.0,0.0,0.0,0,0.8481571147013737,0.3990004775211105,0.9996898401491362,0.0014562541677304872,0.18730264427940138,1.1656973139628848,0.45536064139175747,6.485173068811893
power_only,1073,0.5126532283046225,8.119996658315917e-05,0.09583333333333321,0.0,1,0.8479663721493104,0.33392622458009824,1.0107343485998508,0.0013701866439573226,0.09091048795276874,1.157973130759217,0.44555941876040855,8.308426957884496
power_only,1074,0.46075877911730156,6.743861808406383e-06,0.027499999999999913,0.0,1,0.8484100256877871,0.4786588168952682,0.9828499500883471,0.0014070821860634776,0.12262597732580581,1.1715868919612782,0.4680962493763312,7.329302861223892
power_only,1075,0.6476138263929797,0.001028259593933765,0.2824999999999999,0.0,1,0.8462352652570017,0.43747080244805897,1.0437496597835147,0.0012898767875991072,0.010115438315029321,1.1513173159202135,0.4389729840623844,9.139865403742526
power_only,1076,0.8181120459059171,0.002290175572565689,0.18249999999999988,0.0,1,0.852008820833725,0.3703777448021463,0.8941028771827076,0.0016175548214900624,-0.04142321622994201,1.187765274172231,0.48150523512009363,9.855868832506589
power_only,1077,0.32727918844472204,0.0,0.0,0.0,0,0.8478635342196584,0.4864126137827347,0.8798899309068053,0.0016665624624424826,0.37119990577958006,1.1888469315903616,0.488951137228311,4.589779219981197
power_only,1078,0.37509546584004294,0.0,0.0,0.0,0,0.8479177407176306,0.4718060754173385,0.8983284569873852,0.0013605992462603102,0.3273109682652233,1.1853307141692953,0.48117077305651385,5.577226224574804
power_only,1079,0.4921455725860162,0.0005320299282961319,0.3141666666666666,0.0,1,0.8472236004884343,0.46208735419647656,1.0764723747792377,0.0014417197600933883,0.2054222828606634,1.1520903211397666,0.440940242223222,7.015090626235171
power_only,1080,0.30806012177296993,4.336669309478007e-05,0.13583333333333325,0.0,1,0.8480391499519365,0.4510261804656324,1.0317033695133273,0.0013829034593964996,0.4167572078022458,1.1605093832242284,0.45131879387553364,4.269193873767703
power_only,1081,0.6376430727414598,0.0009306211928990912,0.12916666666666654,0.0,1,0.8476152206705632,0.3617917642433262,1.0073646494986872,0.0012850525274473337,0.007190066352516299,1.1633119566266827,0.4499304635194692,9.091897214953136
power_only,1082,0.7989198689431907,0.002169196915368347,0.1891666666666666,0.0,1,0.8479253679659582,0.4495909903607248,0.941425918881934,0.0013320380173044146,-0.03978686100103265,1.176206173294034,0.472378377098461,9.750490039733274
power_only,1083,0.4162003106030181,0.0,0.0,0.0,0,0.8482104393115949,0.35828793249524055,0.9828425813407485,0.001375153851967374,0.23031490371260166,1.166255169441018,0.45267961366633036,6.513287757395041
power_only,1084,0.6654017551329899,0.0009380327039743207,0.14416666666666655,0.0,1,0.8503489071404992,0.46905358824359467,0.9007778564731161,0.0012834249328134994,0.009451964757839926,1.189886076412598,0.48470708613753966,9.493141350160998
power_only,1085,0.3140301890936343,0.0,0.0,0.0,0,0.8477752752113075,0.45162972527048034,0.9727909123235312,0.001284225775936042,0.40242941198009635,1.1720761206746122,0.4654822377913971,4.418674830707097
power_only,1086,0.37182118187182234,0.0,0.0,0.0,0,0.8476770236648885,0.4708784777816995,0.9275569196473804,0.0016975181155423921,0.271823249008989,1.1796438503527407,0.4792245838239938,5.519525302140471
power_only,1087,0.421169791694909,0.0,0.0,0.0,0,0.8486606915623218,0.4024335144216312,0.8659409530106654,0.0017090683724786445,0.16996395484669627,1.192956412754479,0.4857832063892993,6.480263008340983
power_only,1088,0.5798859360875196,0.0006147223051074402,0.12583333333333324,0.0,1,0.8491803075725792,0.41218914182132216,0.8735771189536018,0.0013214436246880188,0.03247908848698943,1.1927517478617173,0.48770378144057724,8.417458985773202
power_only,1089,0.4736529289501277,0.0,0.0,0.0,0,0.8476646859339542,0.31857672364207357,0.9765334083149599,0.001328509129210549,0.15135479584154954,1.1696468737863013,0.4555950294305146,7.650678461280496
power_only,1090,0.43299383233529626,0.0,0.0,0.0,0,0.8485650963670555,0.4503821307012227,0.9106361167337477,0.0017446071187087685,0.19527780371874168,1.1803779798880227,0.47692140589876386,6.7521910231108695
